"Country","Year","Life.expectancy","Adult.Mortality","infant.deaths","Alcohol","Hepatitis.B","Measles","under.five.deaths","Total.expenditure","Diphtheria","HIV.AIDS","thinness..1.19.years","thinness.5.9.years","Schooling","EstPopulation","EstGDPpercapita","CorrectedExpenditure","new.Adult.Mortality","WHO.BMI.metric","EstPolio","filtered.Income.composition.of.resources","Developed"
"Cyprus",2006,78.8,0.0872576177285319,0,0.641657334826428,0.938144329896907,0,0,0.421540656205421,0.979381443298969,0,0.0289855072463768,0.0315789473684211,0.592178770949721,0.000714730436575469,0.159599132032507,0.0643368639057769,0.0216383307573416,0.575,0.978021978021978,0.828776978417266,1
"Cyprus",2005,78.7,0.0886426592797784,0,0.638297872340426,0.88659793814433,7.60797620225044e-06,0,0.427960057061341,0.989690721649485,0,0.0289855072463768,0.0315789473684211,0.597765363128492,0.000705558566920765,0.148404085653051,0.0589879989950919,0.0386398763523957,0.575,0.989010989010989,0.824460431654676,1
"Cyprus",2004,78.6,0.0886426592797784,0,0.729003359462486,0.88659793814433,0,0,0.431526390870185,0.989690721649485,0,0.0289855072463768,0.0315789473684211,0.592178770949721,0.000696504285338558,0.141222322677544,0.0603362401720776,0.0370942812982998,0.566666666666667,0.989010989010989,0.820143884892086,1
"Cyprus",2003,78.5,0.0900277008310249,0,0.594064949608063,0.88659793814433,0,0,0.46077032810271,0.989690721649485,0,0.0289855072463768,0.0315789473684211,0.569832402234637,0.000687565387052488,0.120017333828719,0.0535773308963768,0.0293663060278207,0.558333333333333,0.989010989010989,0.80863309352518,1
"Cyprus",2002,78.4,0.092797783933518,0,0.653415453527436,0.88659793814433,0,0,0.410128388017118,0.989690721649485,0,0.0289855072463768,0.0315789473684211,0.541899441340782,0.000678741872062554,0.0952652572376854,0.0424224972766786,0.0324574961360124,0.558333333333333,0.989010989010989,0.794244604316547,1
"Cyprus",2001,78.2,0.0941828254847645,0,0.568309070548712,0.896907216494845,0,0,0.385877318116976,0.979381443298969,0,0.0289855072463768,0.0315789473684211,0.536312849162011,0.000670031535592399,0.0877998032073079,0.0366294021773187,0.0309119010819165,0.55,0.978021978021978,0.78705035971223,1
"Cyprus",2000,78.1,0.00831024930747922,0,0.53471444568869,0.896907216494845,0,0,0.385164051355207,0.979381443298969,0,0.0289855072463768,0.0315789473684211,0.541899441340782,0.000661432907791114,0.0853934689416972,0.0358010954784146,0.0463678516228748,0.541666666666667,0.978021978021978,0.784172661870504,1
"Denmark",2015,86,0.0969529085872576,0,NA,NA,6.84717858202539e-05,0,NA,0.938144329896907,0,0.036231884057971,0.0280701754385965,0.916201117318436,0.00413546962012785,0.417317056229495,0,0.0247295208655332,0.491666666666667,0.934065934065934,0.964028776978417,1
"Denmark",2014,84,0.0997229916897507,0,0.539193729003359,NA,0.000205415357460762,0,0.101997146932953,0.948453608247423,0,0.036231884057971,0.0280701754385965,0.916201117318436,0.00411899406132023,0.488793711075101,0.525926151725301,0.0278207109737249,0.491666666666667,0.945054945054945,0.968345323741007,1
"Denmark",2013,81,0.102493074792244,0,0.531354983202688,NA,0.000129335595438257,0,0.776034236804565,0.948453608247423,0,0.036231884057971,0.0280701754385965,0.888268156424581,0.00410258317595248,0.477646916605614,0.513953875973135,0.0340030911901082,0.491666666666667,0.945054945054945,0.965467625899281,1
"Denmark",2012,80,0.10387811634349,0,0.517917133258679,NA,1.52159524045009e-05,0,0.114835948644793,0.948453608247423,0,0.036231884057971,0.0280701754385965,0.871508379888268,0.00408623843387551,0.45658001441203,0.464372727546715,0.0386398763523957,0.483333333333333,0.945054945054945,0.962589928057554,1
"Denmark",2011,79.7,0.10803324099723,0,0.585666293393057,NA,0.000639070000989037,0,0.106990014265335,0.917525773195876,0,0.036231884057971,0.0280701754385965,0.787709497206704,0.00406995836523841,0.482070940602704,0.513447327789933,0.0432766615146832,0.483333333333333,0.912087912087912,0.945323741007194,1
"Denmark",2010,79.2,0.114958448753463,0,0.575027995520717,NA,3.80398810112522e-05,0,0.815263908701855,0.0721649484536082,0,0.036231884057971,0.0280701754385965,0.782122905027933,0.00405374370496663,0.452982354032566,0.474963722111506,0.0510046367851623,0.483333333333333,0.901098901098901,0.939568345323741,1
"Denmark",2009,78.9,0.117728531855956,0,0.563829787234043,NA,4.56478572135026e-05,0,0.791726105563481,0.896907216494845,0,0.036231884057971,0.0280701754385965,0.782122905027933,0.00403759298320928,0.453730787924483,0.488848936626276,0.0525502318392581,0.483333333333333,0.89010989010989,0.939568345323741,1
"Denmark",2008,78.8,0.120498614958449,0,0.598544232922732,NA,0.000106511666831506,0,0.057774607703281,0.88659793814433,0,0.036231884057971,0.0280701754385965,0.782122905027933,0.0040215069348918,0.501185302735408,0.537949218375463,0.0556414219474498,0.483333333333333,0.879120879120879,0.939568345323741,1
"Denmark",2007,78.4,0.127423822714681,0,0.61478163493841,NA,1.52159524045009e-05,0,0.686162624821683,0.876288659793814,0,0.0398550724637681,0.0280701754385965,0.776536312849162,0.00400548556001419,0.454781459882484,0.484142207786003,0.0633693972179289,0.483333333333333,0.868131868131868,0.936690647482014,1
"Denmark",2006,78.1,0.127423822714681,0,0.616461366181411,NA,0.000205415357460762,0,0.681169757489301,0.938144329896907,0,0.0398550724637681,0.0280701754385965,0.787709497206704,0.00398952738872555,0.404274738782454,0.422433562435859,0.0633693972179289,0.475,0.934065934065934,0.933812949640288,1
"Denmark",2005,78.1,0.126038781163435,0,0.631019036954087,NA,1.52159524045009e-05,0,0.670470756062767,0.938144329896907,0,0.0398550724637681,0.0315789473684211,0.770949720670391,0.00397363242102588,0.379411784319133,0.380678476758281,0.0602782071097372,0.475,0.934065934065934,0.926618705035971,1
"Denmark",2004,77.7,0.134349030470914,0,0.630459126539754,NA,0,0,0.663338088445078,0.958762886597938,0,0.0398550724637681,0.0315789473684211,0.76536312849162,0.00395780139184063,0.362029481722673,0.347240821767592,0.0695517774343122,0.466666666666667,0.956043956043956,0.920863309352518,1
"Denmark",2003,77.3,0.0138504155124654,0,0.645576707726764,NA,0,0,0.651925820256776,0.969072164948454,0,0.0398550724637681,0.0315789473684211,0.754189944134078,0.00394203356624434,0.315247889068737,0.295594115919761,0.0741885625965997,0.466666666666667,0.967032967032967,0.905035971223022,1
"Denmark",2002,77,0.018005540166205,0,0.63437849944009,NA,0.000243455238472014,0,0.639087018544936,0.989690721649485,0,0.0398550724637681,0.0315789473684211,0.770949720670391,0.00392632820931157,0.259087050819689,0.240582120004467,0.0788253477588872,0.458333333333333,0.989010989010989,0.894964028776978,1
"Denmark",2001,77,0.0152354570637119,0,0.646696528555431,NA,8.36877382247548e-05,0,0.622681883024251,0.979381443298969,0,0.0434782608695652,0.0315789473684211,0.748603351955307,0.00391068532104231,0.239899929589117,0.218044719628953,0.0772797527047913,0.458333333333333,0.978021978021978,0.876258992805755,1
"Denmark",2000,76.9,0.0152354570637119,0,0.653975363941769,NA,0.000106511666831506,0,0.594151212553495,0.979381443298969,0,0.0434782608695652,0.0315789473684211,0.76536312849162,0.00389510490143656,0.239935924343623,0.209594818808809,0.0772797527047913,0.45,0.978021978021978,0.873381294964029,1
"Djibouti",2015,63.5,0.332409972299169,0.000555555555555556,NA,0.845360824742268,0.000357574881505771,4e-04,NA,0.845360824742268,0.0396039603960396,0.199275362318841,0.185964912280702,0.195530726256983,0.000652749763562723,0.0204005370276459,0,0.306027820710974,0.333333333333333,0.835164835164835,0.312230215827338,0
"Djibouti",2014,63,0.347645429362881,0.000555555555555556,0.0207166853303471,0.783505154639175,0,4e-04,0.0855920114122682,0.783505154639175,0.0396039603960396,0.199275362318841,0.185964912280702,0.195530726256983,0.000642470361250196,0.0188287786104249,0.017839619580082,0.31839258114374,0.325,0.769230769230769,0.307913669064748,0
"Djibouti",2013,62.7,0.353185595567867,0.000555555555555556,0.0291153415453527,0.824742268041237,0.000213023333663012,8e-04,0.625534950071327,0.824742268041237,0.0396039603960396,0.199275362318841,0.185964912280702,0.195530726256983,0.000632352642537351,0.0175898207035647,0.0167176021193581,0.316846986089645,0.325,0.813186813186813,0.303597122302158,0
"Djibouti",2012,62.2,0.362880886426593,0.000555555555555556,0.028555431131019,0.814432989690722,0.00539405512739556,8e-04,0.611982881597718,0.814432989690722,0.0356435643564356,0.199275362318841,0.189473684210526,0.195530726256983,0.000622394402647829,0.0115599609981135,0.0112568775523439,0.324574961360124,0.325,0.802197802197802,0.297841726618705,0
"Djibouti",2011,61.8,0.369806094182826,0.000555555555555556,0.0212765957446809,0.876288659793814,0.000372790833910272,8e-04,0.594864479315264,0.876288659793814,0.0514851485148515,0.199275362318841,0.189473684210526,0.173184357541899,0.000612593436805271,0.0106862082685244,0.0104655949644503,0.333848531684699,0.316666666666667,0.868131868131868,0.284892086330935,0
"Djibouti",2010,61.3,0.376731301939058,0.000555555555555556,0.0240761478163494,0.88659793814433,5.32558334157531e-05,8e-04,0.60413694721826,0.88659793814433,0.0594059405940594,0.199275362318841,0.192982456140351,0.150837988826816,0.000602946070382411,0.00982871024390436,0.0096890328585707,0.341576506955178,0.316666666666667,0.879120879120879,0.270503597122302,0
"Djibouti",2009,69,0.385041551246537,0.000555555555555556,0.0268756998880179,0.896907216494845,0.000365182857708021,8e-04,0.570613409415121,0.896907216494845,0.0613861386138614,0.202898550724638,0.192982456140351,0.139664804469274,0.000593450833528343,0.0092296504822034,0.00914651603044307,0.353941267387944,0.316666666666667,0.89010989010989,0.263309352517986,0
"Djibouti",2008,62,0.398891966759003,0.000555555555555556,0.0268756998880179,0.88659793814433,0.00108794059692181,8e-04,0.579885877318117,0.896907216494845,0.0633663366336634,0.202898550724638,0.192982456140351,0.122905027932961,0.000584104786541255,0.00890214972974523,0.00884992681206292,0.372488408037094,0.308333333333333,0.89010989010989,0.250359712230216,0
"Djibouti",2007,59.8,0.408587257617729,0.000555555555555556,0.0246360582306831,0.237113402061856,0.000182591428854011,8e-04,0.524251069900143,0.88659793814433,0.0673267326732673,0.206521739130435,0.196491228070175,0.0949720670391062,0.00057490645957024,0.00755777662529721,0.00763244388129424,0.383307573415765,0.308333333333333,0.879120879120879,0.234532374100719,0
"Djibouti",2006,59.1,0.0526315789473684,0.00111111111111111,0.0565509518477044,NA,0.000372790833910272,8e-04,0.508559201141227,0.721649484536082,0.0712871287128713,0.206521739130435,0.196491228070175,0.0837988826815643,0.000565852912913486,0.00689491118582154,0.00625632024946774,0.398763523956723,0.308333333333333,0.703296703296703,0.218705035971223,0
"Djibouti",2005,58.6,0.439058171745152,0.00111111111111111,0.0683090705487122,NA,0.00226717690827063,8e-04,0.487874465049929,0.711340206185567,0.0752475247524752,0.210144927536232,0.2,0.0670391061452514,0.000556941941794633,0.00640360087973535,0.00624713131511155,0.408037094281298,0.3,0.692307692307692,0.205755395683453,0
"Djibouti",2004,58.1,0.450138504155125,0.00111111111111111,0.0655095184770437,NA,0.000540166310359781,8e-04,0.455777460770328,0.639175257731959,0.0772277227722772,0.213768115942029,0.203508771929825,0.0502793296089386,0.000548171341437323,0.00607177672460426,0.00545529212709829,0.421947449768161,0.3,0.615384615384615,0.194244604316547,0
"Djibouti",2003,58,0.448753462603878,0.00111111111111111,0.0565509518477044,NA,0.000281495119483266,8e-04,0.417261055634807,0.680412371134021,0.0811881188118812,0.217391304347826,0.203508771929825,0.0391061452513967,0.000539538172139743,0.00571689065042411,0.00484312460666032,0.425038639876352,0.3,0.659340659340659,0.179856115107914,0
"Djibouti",2002,57.9,0.444598337950138,0.00111111111111111,0.0571108622620381,NA,0.000380398810112522,8e-04,0.362339514978602,0.618556701030928,0.0831683168316832,0.221014492753623,0.207017543859649,0.0279329608938548,0.000531041698976439,0.00548873543093064,0.000692346218084971,0.428129829984544,0.291666666666667,0.593406593406593,0.171223021582734,0
"Djibouti",2001,57.7,0.445983379501385,0.00111111111111111,0.0526315789473684,NA,0.000601030119977785,8e-04,0.356633380884451,0.525773195876289,0.0831683168316832,0.22463768115942,0.210526315789474,0.00558659217877096,0.0005226789822456,0.0053827738569688,0.00474163632036974,0.425038639876352,0.291666666666667,0.450549450549451,0.158273381294964,0
"Djibouti",2000,57.4,0.448753462603878,0.00111111111111111,0.074468085106383,NA,0.00139225964501183,8e-04,0.383737517831669,0.45360824742268,0.0792079207920792,0.228260869565217,0.210526315789474,0.00558659217877096,0.000514447817170866,0.00524958228480685,0.00469158908166491,0.420401854714065,0.291666666666667,0.417582417582418,0.155395683453237,0
"Dominica",2013,NA,NA,0,0,0.969072164948454,0,0,0.371611982881598,0.969072164948454,0,0.0942028985507247,0.087719298245614,0.553072625698324,7.54261341772331e-05,0.0368548655648799,0.00381750950320401,NA,0.575,0.967032967032967,0.673381294964029,0
"Dominican Republic",2015,73.9,0.209141274238227,0.00333333333333333,NA,0.814432989690722,0,0.0028,NA,0.855670103092783,0.00396039603960396,0.115942028985507,0.108771929824561,0.581005586592179,0.00747084794722798,0.0535573614056506,0,0.174652241112828,0.541666666666667,0.868131868131868,0.669064748201439,0
"Dominican Republic",2014,73.6,0.21191135734072,0.00333333333333333,0.330907054871221,0.896907216494845,0,0.0028,0.28601997146933,0.917525773195876,0.00396039603960396,0.115942028985507,0.108771929824561,0.581005586592179,0.00738226076803661,0.0511261618853197,0.0578117192168058,0.179289026275116,0.533333333333333,0.901098901098901,0.660431654676259,0
"Dominican Republic",2013,73.4,0.21606648199446,0.00333333333333333,0.331466965285554,0.0618556701030928,0,0.0028,0.267475035663338,0.835051546391753,0.00396039603960396,0.115942028985507,0.108771929824561,0.581005586592179,0.00729472453224317,0.0482269536676393,0.0488652932735558,0.182380216383308,0.525,0.813186813186813,0.656115107913669,0
"Dominican Republic",2012,72.1,0.239612188365651,0.00333333333333333,0.331466965285554,0.742268041237113,0,0.0028,0.277460770328103,0.855670103092783,0.00594059405940594,0.115942028985507,0.108771929824561,0.575418994413408,0.00720822527626406,0.0472307785476102,0.0442386149615282,0.187017001545595,0.516666666666667,0.846153846153846,0.651798561151079,0
"Dominican Republic",2011,73.1,0.0207756232686981,0.00333333333333333,0.330347144456887,0.0618556701030928,1.52159524045009e-05,0.0028,0.274607703281027,0.845360824742268,0.0118811881188119,0.115942028985507,0.108771929824561,0.569832402234637,0.00712275271114294,0.0456805943767811,0.0436775103238887,0.193199381761978,0.508333333333333,0.835164835164835,0.647482014388489,0
"Dominican Republic",2010,72.7,0.228531855955679,0.00333333333333333,0.336506159014558,0.835051546391753,0,0.0032,0.301711840228245,0.88659793814433,0.0158415841584158,0.115942028985507,0.112280701754386,0.564245810055866,0.00703829287329618,0.0428539564525956,0.0341364430629746,0.200927357032458,0.5,0.846153846153846,0.638848920863309,0
"Dominican Republic",2009,73.6,0.21606648199446,0.00333333333333333,0.338185890257559,0.0618556701030928,0,0.0032,0.288159771754636,0.824742268041237,0.0217821782178218,0.119565217391304,0.112280701754386,0.564245810055866,0.00695483473884201,0.038778776567826,0.0301422569190071,0.208655332302937,0.491666666666667,0.846153846153846,0.635971223021583,0
"Dominican Republic",2008,73.3,0.221606648199446,0.00333333333333333,0.342105263157895,0.814432989690722,0,0.0032,0.273181169757489,0.824742268041237,0.0257425742574257,0.119565217391304,0.112280701754386,0.558659217877095,0.00687236654897316,0.0391398277702704,0.0245998895855273,0.219474497681607,0.483333333333333,0.857142857142857,0.631654676258993,0
"Dominican Republic",2007,72.9,0.225761772853186,0.00333333333333333,0.338185890257559,0.814432989690722,0,0.0032,0.283166904422254,0.855670103092783,0.0297029702970297,0.119565217391304,0.115789473684211,0.553072625698324,0.00679087580995693,0.0361214592002604,0.00381436906679323,0.23338485316847,0.475,0.857142857142857,0.62158273381295,0
"Dominican Republic",2006,72.3,0.245152354570637,0.00388888888888889,0.346584546472564,0.845360824742268,0,0.0032,0.283166904422254,0.896907216494845,0.0336633663366337,0.123188405797101,0.115789473684211,0.547486033519553,0.00671035149791154,0.0313840772903739,0.0190050087717122,0.242658423493045,0.466666666666667,0.879120879120879,0.610071942446043,0
"Dominican Republic",2005,69.7,0.0373961218836565,0.00388888888888889,0.319148936170213,0.876288659793814,0,0.0032,0.277460770328103,0.876288659793814,0.0376237623762376,0.123188405797101,0.115789473684211,0.547486033519553,0.00663078258895517,0.0299598280146725,0.0155396613490204,0.25193199381762,0.458333333333333,0.857142857142857,0.597122302158273,0
"Dominican Republic",2004,69.3,0.295013850415512,0.00388888888888889,0.288353863381859,0.824742268041237,0,0.0032,0.278887303851641,0.793814432989691,0.0396039603960396,0.126811594202899,0.119298245614035,0.541899441340782,0.00655215658935513,0.0185955851399958,0.00940017044098338,0.259659969088099,0.45,0.637362637362637,0.594244604316547,0
"Dominican Republic",2003,73,0.0290858725761773,0.00388888888888889,0.353303471444569,0.793814432989691,0,0.0032,0.368045649072753,0.793814432989691,0.0435643564356436,0.126811594202899,0.119298245614035,0.536312849162011,0.00647446321015508,0.0180181495098113,0.0149400959992966,0.255023183925811,0.433333333333333,0.626373626373626,0.592805755395684,0
"Dominican Republic",2002,71.4,0.260387811634349,0.00388888888888889,0.35946248600224,0.628865979381443,0,0.0032,0.386590584878745,0.824742268041237,0.0455445544554455,0.130434782608696,0.12280701754386,0.53072625698324,0.00639769069254777,0.0233667212867996,0.0188602056100293,0.255023183925811,0.425,0.725274725274725,0.585611510791367,0
"Dominican Republic",2001,71.2,0.259002770083103,0.00388888888888889,0.342665173572228,0.65979381443299,0.0008597013108543,0.0036,0.372325249643367,0.721649484536082,0.0475247524752475,0.134057971014493,0.12280701754386,0.53072625698324,0.00632182874757685,0.0222693050728442,0.0176060995567798,0.253477588871716,0.416666666666667,0.692307692307692,0.579856115107914,0
"Dominican Republic",2000,72,0.242382271468144,0.00388888888888889,0.367861142217245,0.680412371134021,0.00192481797916936,0.0036,0.394436519258203,0.783505154639175,0.0475247524752475,0.134057971014493,0.126315789473684,0.525139664804469,0.00624686635136052,0.0213606644959316,0.022581466376082,0.250386398763524,0.408333333333333,0.692307692307692,0.572661870503597,0
"Ecuador",2015,76.2,0.162049861495845,0.00333333333333333,NA,0.783505154639175,0,0.0028,NA,0.783505154639175,0,0.0398550724637681,0.0350877192982456,0.625698324022346,0.0120188055017907,0.0463324726380498,0,0.10355486862442,0.6,0.835164835164835,0.699280575539568,0
"Ecuador",2014,76,0.166204986149584,0.00333333333333333,0.213325867861142,0.835051546391753,0,0.0028,0.626961483594864,0.835051546391753,0,0.0398550724637681,0.0350877192982456,0.625698324022346,0.0118179011354528,0.048312682833561,0.00387446973910492,0.106646058732612,0.591666666666666,0.835164835164835,0.696402877697842,0
"Ecuador",2013,76,0.166204986149584,0.00333333333333333,0.210526315789474,0.876288659793814,0,0.0032,0.49358059914408,0.876288659793814,0,0.0434782608695652,0.0350877192982456,0.592178770949721,0.0116203553784355,0.0459055195477523,0.0262432573549978,0.1112828438949,0.575,0.868131868131868,0.679136690647482,0
"Ecuador",2012,75.5,0.174515235457064,0.00388888888888889,0.218924972004479,0.88659793814433,0.000547774286562032,0.0032,0.435805991440799,0.876288659793814,0,0.0434782608695652,0.0385964912280702,0.58659217877095,0.0114261109065536,0.0430977648516296,0.0206129699144568,0.119010819165379,0.566666666666667,0.846153846153846,0.667625899280576,0
"Ecuador",2011,75.3,0.18005540166205,0.00388888888888889,0.222844344904815,0.88659793814433,0.00195524988397836,0.0032,0.39586305278174,0.88659793814433,0,0.0434782608695652,0.0385964912280702,0.581005586592179,0.0112351140702489,0.039447169707581,0.017042339127173,0.123647604327666,0.558333333333333,0.846153846153846,0.657553956834532,0
"Ecuador",2010,75,0.184210526315789,0.00388888888888889,0.22060470324748,0.0721649484536082,0,0.0032,0.394436519258203,0.917525773195876,0,0.0434782608695652,0.0385964912280702,0.575418994413408,0.0110473097501125,0.0351042666344806,0.0182018051772133,0.129829984544049,0.541666666666667,0.879120879120879,0.647482014388489,0
"Ecuador",2009,75.1,0.188365650969529,0.00388888888888889,0.216125419932811,0.917525773195876,0,0.0032,0.371611982881598,0.948453608247423,0,0.0434782608695652,0.0385964912280702,0.575418994413408,0.0108626450315118,0.032015416068452,0.0139640841198299,0.134466769706337,0.533333333333333,0.912087912087912,0.646043165467626,0
"Ecuador",2008,74.6,0.191135734072022,0.00388888888888889,0.20996640537514,0.938144329896907,7.60797620225044e-06,0.0036,0.377318116975749,0.969072164948454,0,0.0434782608695652,0.0385964912280702,0.569832402234637,0.0106810669998141,0.032169518686665,0.00979738740105876,0.14064914992272,0.525,0.945054945054945,0.640287769784173,0
"Ecuador",2007,74.7,0.018005540166205,0.00388888888888889,0.202687569988802,0.948453608247423,0,0.0036,0.397289586305278,0.969072164948454,0.00198019801980198,0.0471014492753623,0.0421052631578947,0.564245810055866,0.0105025242102376,0.0268800778622503,0.00968627183290627,0.14064914992272,0.508333333333333,0.956043956043956,0.637410071942446,0
"Ecuador",2006,74.4,0.198060941828255,0.00444444444444444,0.196528555431131,0.969072164948454,0,0.0036,0.391583452211127,0.969072164948454,0.00396039603960396,0.0471014492753623,0.0421052631578947,0.558659217877095,0.0103269652180008,0.0250247150248252,0.00945327082755978,0.145285935085008,0.5,0.923076923076923,0.633093525179856,0
"Ecuador",2005,74.2,0.207756232686981,0.00444444444444444,0.197648376259798,0.927835051546392,0,0.0036,0.392296718972896,0.927835051546392,0.00396039603960396,0.0471014492753623,0.0421052631578947,0.558659217877095,0.0101543415180237,0.0224854774752481,0.00840662047533629,0.153013910355487,0.491666666666667,0.89010989010989,0.62589928057554,0
"Ecuador",2004,74.4,0.203601108033241,0.00444444444444444,0.203807390817469,0.88659793814433,0,0.0036,0.417261055634807,0.88659793814433,0.00396039603960396,0.0507246376811594,0.0421052631578947,0.553072625698324,0.00998460313537542,0.0200698804177529,0.00788584456272481,0.146831530139104,0.483333333333333,0.901098901098901,0.61726618705036,0
"Ecuador",2003,74.4,0.207756232686981,0.00444444444444444,0.206047032474804,0.824742268041237,0,0.004,0.434379457917261,0.876288659793814,0.00396039603960396,0.0507246376811594,0.0456140350877193,0.547486033519553,0.00981770229990158,0.0180053836905658,0.00903053357239286,0.148377125193199,0.475,0.978021978021978,0.61294964028777,0
"Ecuador",2002,73.6,0.21606648199446,0.00444444444444444,0.216685330347144,0.752577319587629,0,0.004,0.303138373751783,0.88659793814433,0.00396039603960396,0.0507246376811594,0.0456140350877193,0.541899441340782,0.00965359124144772,0.0160274093897097,0.00928549005615531,0.15919629057187,0.458333333333333,0.879120879120879,0.607194244604317,0
"Ecuador",2001,73.4,0.217451523545706,0.005,0.230683090705487,0.690721649484536,1.52159524045009e-05,0.004,0.248930099857347,0.896907216494845,0.00396039603960396,0.0543478260869565,0.0491228070175439,0.536312849162011,0.00949222365971028,0.0138581462027747,0.00710298719807461,0.160741885625966,0.45,0.901098901098901,0.6,0
"Ecuador",2000,72.8,0.224376731301939,0.005,0.222844344904815,0.350515463917526,0,0.0044,0.214693295292439,0.876288659793814,0.00396039603960396,0.0543478260869565,0.0491228070175439,0.536312849162011,0.00933355325438572,0.0103497788028059,0.00416784545159436,0.170015455950541,0.441666666666667,0.824175824175824,0.597122302158273,0
"Egypt",2015,79,0.218836565096953,0.0283333333333333,NA,0.938144329896907,0.0413265267306244,0.024,NA,0.938144329896907,0,0.0978260869565217,0.0947368421052631,0.575418994413408,0.0680509676445953,0.0267844721376801,NA,0.179289026275116,0.791666666666667,0.934065934065934,0.62589928057554,0
"Egypt",2014,78,0.221606648199446,0.0294444444444444,0.0111982082866741,0.948453608247423,0.00999688072975708,0.0248,0.375891583452211,0.948453608247423,0,0.0978260869565217,0.0947368421052631,0.575418994413408,0.0667166347871684,0.0253016784555186,NA,0.17774343122102,0.775,0.945054945054945,0.623021582733813,0
"Egypt",2013,79,0.218836565096953,0.03,0.0111982082866741,0.979381443298969,0.00308123036191143,0.0252,0.363052781740371,0.979381443298969,0,0.101449275362319,0.0947368421052631,0.558659217877095,0.0654084652758718,0.0243260153100866,NA,0.180834621329212,0.758333333333333,0.978021978021978,0.615827338129497,0
"Egypt",2012,72,0.227146814404432,0.03,0.0123180291153415,0.938144329896907,0.00186395416955136,0.0256,0.3509272467903,0.938144329896907,0,0.101449275362319,0.0947368421052631,0.536312849162011,0.0641259461327394,0.0239997740460026,NA,0.191653786707883,0.75,0.934065934065934,0.60431654676259,0
"Egypt",2011,74,0.231301939058172,0.0305555555555556,0.0117581187010078,0.969072164948454,0.000197807381258511,0.0256,0.358773181169757,0.969072164948454,0,0.101449275362319,0.0982456140350877,0.536312849162011,0.0628685746687612,0.0205776105528348,NA,0.193199381761978,0.741666666666667,0.967032967032967,0.601438848920863,0
"Egypt",2010,70,0.238227146814404,0.03,0.0117581187010078,0.979381443298969,0.000121727619236007,0.0256,0.315977175463623,0.979381443298969,0,0.105072463768116,0.0982456140350877,0.525139664804469,0.0616358577489581,0.0194300777789295,NA,0.197836166924266,0.725,0.978021978021978,0.592805755395684,0
"Egypt",2009,69.9,0.239612188365651,0.03,0.0111982082866741,0.979381443298969,0.00462564953096827,0.0256,0.33737517831669,0.979381443298969,0,0.105072463768116,0.101754385964912,0.513966480446927,0.0604273117923822,0.0170148178782449,NA,0.197836166924266,0.716666666666666,0.978021978021978,0.584172661870504,0
"Egypt",2008,69.8,0.236842105263158,0.03,0.0128779395296753,0.979381443298969,0.00508212810310329,0.026,0.317403708987161,0.979381443298969,0,0.108695652173913,0.101754385964912,0.508379888268156,0.0592424620371905,0.0148331638484704,NA,0.191653786707883,0.708333333333333,0.978021978021978,0.572661870503597,0
"Egypt",2007,69.7,0.235457063711911,0.0305555555555556,0.0111982082866741,0.989690721649485,0.0128118319245897,0.026,0.326676176890157,0.989690721649485,0,0.108695652173913,0.105263157894737,0.497206703910615,0.0580808454803478,0.0119618165289427,NA,0.188562596599691,0.691666666666667,0.989010989010989,0.562589928057554,0
"Egypt",2006,69.5,0.240997229916898,0.0305555555555556,0.00951847704367301,0.989690721649485,0.00725040132074467,0.0264,0.347360912981455,0.989690721649485,0,0.11231884057971,0.105263157894737,0.486033519553073,0.0569420049982221,0.00990935182743808,NA,0.191653786707883,0.683333333333333,0.989010989010989,0.551079136690648,0
"Egypt",2005,69.4,0.239612188365651,0.0311111111111111,0.0083986562150056,0.989690721649485,0.000585814167573284,0.0272,0.373038516405135,0.989690721649485,0,0.11231884057971,0.108771929824561,0.480446927374302,0.0558254952259889,0.0083005468799702,NA,0.188562596599691,0.675,0.989010989010989,0.541007194244604,0
"Egypt",2004,69,0.242382271468144,0.0316666666666667,0.0083986562150056,0.979381443298969,0.000608638096180035,0.028,0.345221112696148,0.979381443298969,0,0.115942028985507,0.108771929824561,0.46927374301676,0.0547308781480782,0.00735448573133527,NA,0.190108191653787,0.666666666666667,0.978021978021978,0.532374100719424,0
"Egypt",2003,68.6,0.245152354570637,0.0327777777777778,0.00783874580067189,0.989690721649485,0.00124770809716907,0.0288,0.359486447931526,0.989690721649485,0,0.115942028985507,0.112280701754386,0.474860335195531,0.0536577230981743,0.00767934532142954,NA,0.193199381761978,0.658333333333333,0.989010989010989,0.529496402877698,0
"Egypt",2002,68.7,0.243767313019391,0.0338888888888889,0.00783874580067189,0.979381443298969,0.00496800846006954,0.03,0.399429386590585,0.979381443298969,0,0.119565217391304,0.115789473684211,0.46927374301676,0.0526056111687691,0.00837798679395618,NA,0.191653786707883,0.65,0.978021978021978,0.523741007194245,0
"Egypt",2001,68.6,0.243767313019391,0.035,0.00727883538633819,1,0.0163571488348384,0.0312,0.383737517831669,1,0,0.123188405797101,0.115789473684211,0.463687150837989,0.0515741285968325,0.00984132415364387,NA,0.190108191653787,0.641666666666667,1,0.516546762589928,0
